,holeid,mid_x,mid_y,mid_z,from,to,Length,MAGSUS_MOD,MINDOM_MOD,UG_MOD,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Lith,Litho_2,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,Ga_ppm,K_pct,La_ppm,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,SiO2_pct,Sr_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Zn_ppm,Cu_Sulf_Mode,FeOx_1_Mode_1,FeOx_1_Mode_2,FeOx_1_Type,FeOx_2_Mode_1,FeOx_2_Mode_2,FeOx_2_Type,Py_Min_Mode_1,Py_Min_Mode_2,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
1717,4a3-12-454DD,400050.2485,7072714.761,972.6749509,188.0,188.8,0.8,out,Sulfides,VLCL_BOTTOM,14.5,41.14,8.63,7641.001797,TUFF,ANDT,0.5,3.05,19.0,0.108,230.0,0.5,15.0,0.57,0.5,385.0,26,0.939,42.5,10.0,1.08,10.0,0.88,1300,13.0,0.61,20.0,360,50.0,2.56,5.0,11.0,8.0,17.12,17.0,20.0,0.15,10.0,10.0,75.0,10.0,36,502.0,302.0,220.0,e,220.0,,a,502.0,,0.0,2.0,0.0,0.0,1.5,1.5,0.0,20.0,0.01,20.0,0.0,0.0,0.0,0.0,0.01,4.0,0.0,0.0
1718,4a3-12-454DD,400050.2455,7072714.748,972.0150866,188.8,189.32,0.52,out,Sulfides,VLCL_BOTTOM,14.5,41.14,8.63,7641.001797,SPEC,MANTO,0.5,3.05,19.0,0.108,230.0,0.5,15.0,0.57,0.5,385.0,26,0.939,42.5,10.0,1.08,10.0,0.88,1300,13.0,0.61,20.0,360,50.0,2.56,5.0,11.0,8.0,17.12,17.0,20.0,0.15,10.0,10.0,75.0,10.0,36,502.0,902.0,904.0,e,,,,502.0,220.0,0.0,1.0,0.0,0.0,0.6,0.6,0.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
1719,4a3-12-454DD,400050.2431,7072714.737,971.4801988,189.32,189.87,0.55,out,Sulfides,VLCL_BOTTOM,14.5,41.14,8.63,7641.001797,FEOX,MANTO,0.5,3.05,19.0,0.108,230.0,0.5,15.0,0.57,0.5,385.0,26,0.939,42.5,10.0,1.08,10.0,0.88,1300,13.0,0.61,20.0,360,50.0,2.56,5.0,11.0,8.0,17.12,17.0,20.0,0.15,10.0,10.0,75.0,10.0,36,502.0,902.0,904.0,e,902.0,,a,502.0,,0.0,1.0,0.0,0.0,0.8,0.8,0.0,50.0,20.0,50.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0
1720,4a3-12-454DD,400050.2415,7072714.73,971.1402712,189.87,190.0,0.13,out,Sulfides,VLCL_BOTTOM,14.5,41.14,8.63,7641.001797,SPEC,MANTO,0.5,3.05,19.0,0.108,230.0,0.5,15.0,0.57,0.5,385.0,26,0.939,42.5,10.0,1.08,10.0,0.88,1300,13.0,0.61,20.0,360,50.0,2.56,5.0,11.0,8.0,17.12,17.0,20.0,0.15,10.0,10.0,75.0,10.0,36,502.0,902.0,904.0,e,502.0,,a,502.0,,0.0,1.0,0.0,0.0,0.8,0.8,0.0,70.0,0.5,70.0,0.0,0.0,0.0,0.5,0.5,4.0,1.0,0.0
1721,4a3-12-455DD,399626.5352,7072795.122,1008.285146,160.0,160.68,0.68,out,Sulfides,VLCL_TOP,18.5,49.21,12.33,13266.89763,SPEC,MANTO,0.5,1.43,21.0,0.071,130.0,0.5,2.0,1.45,0.5,97.0,11,0.742,51.3,10.0,0.87,10.0,0.79,746,2.0,0.04,9.0,240,2.0,1.36,13.0,4.0,5.8,12.412,21.0,20.0,0.09,10.0,10.0,34.0,40.0,39,502.0,902.0,904.0,e,,,,502.0,,0.0,2.0,1.0,0.0,2.0,2.0,0.0,70.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1722,4a3-12-455DD,399626.5878,7072795.149,1007.286911,160.68,162.0,1.32,out,Sulfides,VLCL_TOP,18.5,49.21,12.33,13266.89763,FEOX,MANTO,0.5,1.43,21.0,0.071,130.0,0.5,2.0,1.45,0.5,97.0,11,0.742,51.3,10.0,0.87,10.0,0.79,746,2.0,0.04,9.0,240,2.0,1.36,13.0,4.0,5.8,12.412,21.0,20.0,0.09,10.0,10.0,34.0,40.0,39,502.0,902.0,302.0,e,902.0,302.0,a,502.0,,1.0,1.0,1.0,0.0,0.7,0.7,0.0,45.0,20.0,45.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0
1723,4a3-12-455DD,399627.8551,7072795.848,983.6712259,184.0,186.0,2.0,in,Sulfides,VLCL_TOP,32.2,34.13,21.6,26456.59217,ANTF2,ANDT,0.5,3.59,40.0,0.043,230.0,1.1,2.0,3.04,0.5,245.0,10,0.459,36.4,20.0,1.54,10.0,2.3,2110,5.0,0.22,14.0,820,2.0,2.0,14.0,8.0,12.7,27.178,46.0,20.0,0.2,10.0,10.0,50.0,10.0,171,502.0,802.0,804.0,a,302.0,220.0,e,502.0,504.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,35.0,2.0,2.0,2.0,1.0,1.0,0.0,35.0,2.0,0.0,0.0
1724,4a3-12-457DD,399689.015,7072775.782,1033.391055,152.0,152.26,0.26,out,Sulfides,VLCL_TOP,10.4,31.84,4.76,5032.309919,ANAP2,ANDE,0.5,3.39,20.0,0.049,190.0,0.6,2.0,2.56,0.5,359.0,10,0.431,32.1,10.0,1.34,10.0,0.96,796,7.0,1.16,9.0,620,9.0,3.16,19.0,10.0,11.4,24.396,47.0,20.0,0.36,10.0,10.0,74.0,10.0,67,502.0,302.0,502.0,a,,,,502.0,,0.0,2.0,1.0,1.0,0.6,0.6,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,0.0,0.0
1725,4a3-12-457DD,399689.0521,7072775.789,1032.391772,152.26,154.0,1.74,out,Sulfides,VLCL_TOP,10.4,31.84,4.76,5032.309919,TUFF,ANDT,0.5,3.39,20.0,0.049,190.0,0.6,2.0,2.56,0.5,359.0,10,0.431,32.1,10.0,1.34,10.0,0.96,796,7.0,1.16,9.0,620,9.0,3.16,19.0,10.0,11.4,24.396,47.0,20.0,0.36,10.0,10.0,74.0,10.0,67,502.0,802.0,804.0,e,502.0,,a,502.0,504.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,35.0,10.0,35.0,0.0,0.0,2.0,0.0,10.0,3.0,2.0,0.0
1726,4a3-12-457DD,399689.4855,7072775.879,1020.530033,164.0,166.0,2.0,in,Sulfides,VLCL_TOP,45.1,40.76,29.71,37857.47769,FEOX,MANTO,0.5,1.27,33.0,,100.0,0.9,2.0,1.3,0.5,277.0,3,0.0881,49.0,20.0,0.5,10.0,0.48,1040,1.0,0.05,6.0,240,3.0,2.77,21.0,3.0,7.0,14.98,16.0,20.0,0.07,10.0,10.0,23.0,10.0,29,502.0,902.0,904.0,d,,,,502.0,504.0,1.0,2.0,1.0,0.0,0.5,0.5,0.0,65.0,0.0,40.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0
1727,4a3-12-457DD,399689.5242,7072775.89,1019.395752,166.0,166.27,0.27,in,Sulfides,VLCL_TOP,9.3,16.66,5.81,6946.744766,FEOX,MANTO,0.5,5.12,25.0,,260.0,0.8,2.0,3.93,0.5,127.0,10,0.017,18.45,20.0,1.01,10.0,1.14,2480,14.0,1.32,6.0,380,2.0,1.35,16.0,8.0,20.3,43.442,47.0,20.0,0.2,10.0,10.0,42.0,10.0,64,502.0,902.0,904.0,d,,,,502.0,504.0,1.0,2.0,1.0,0.0,0.5,0.5,0.0,65.0,0.0,40.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0
1728,4a3-12-457DD,399689.5398,7072775.895,1018.936038,166.27,166.92,0.65,in,Sulfides,VLCL_TOP,9.3,16.66,5.81,6946.744766,ANTF2,ANDT,0.5,5.12,25.0,,260.0,0.8,2.0,3.93,0.5,127.0,10,0.017,18.45,20.0,1.01,10.0,1.14,2480,14.0,1.32,6.0,380,2.0,1.35,16.0,8.0,20.3,43.442,47.0,20.0,0.2,10.0,10.0,42.0,10.0,64,502.0,502.0,220.0,e,502.0,,a,502.0,,2.0,2.0,2.0,2.0,0.1,0.1,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0
1729,4a3-12-457DD,399689.5658,7072775.903,1018.15652,166.92,167.83,0.91,in,Sulfides,VLCL_TOP,9.3,16.66,5.81,6946.744766,WDTF,ANDT,0.5,5.12,25.0,,260.0,0.8,2.0,3.93,0.5,127.0,10,0.017,18.45,20.0,1.01,10.0,1.14,2480,14.0,1.32,6.0,380,2.0,1.35,16.0,8.0,20.3,43.442,47.0,20.0,0.2,10.0,10.0,42.0,10.0,64,502.0,502.0,,e,100.0,,g,502.0,,1.0,0.0,1.0,0.0,0.1,0.1,0.0,2.0,0.5,2.0,0.0,0.0,2.0,0.5,0.0,0.5,2.0,0.0
1730,4a3-12-457DD,399689.5837,7072775.91,1017.616849,167.83,168.0,0.17,in,Sulfides,VLCL_TOP,9.3,16.66,5.81,6946.744766,ANTF2,ANDT,0.5,5.12,25.0,,260.0,0.8,2.0,3.93,0.5,127.0,10,0.017,18.45,20.0,1.01,10.0,1.14,2480,14.0,1.32,6.0,380,2.0,1.35,16.0,8.0,20.3,43.442,47.0,20.0,0.2,10.0,10.0,42.0,10.0,64,,802.0,804.0,e,502.0,,a,,,1.0,2.0,2.0,2.0,0.0,0.0,0.0,25.0,2.0,25.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
1731,4a3-12-457DD,399689.8098,7072775.991,1010.535932,174.0,176.0,2.0,in,Sulfides,VLCL_TOP,22.5,42.82,14.79,24022.86249,FEOX,MANTO,0.5,1.43,14.0,0.065,50.0,0.6,2.0,1.8,0.5,354.0,6,0.481,44.2,20.0,0.15,10.0,0.82,728,1.0,0.03,14.0,490,6.0,2.93,21.0,4.0,11.3,24.182,11.0,20.0,0.08,10.0,10.0,19.0,20.0,21,502.0,902.0,904.0,d,,,,502.0,504.0,1.0,2.0,2.0,1.0,0.5,0.5,0.0,70.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,2.5,2.0,0.0
1732,4a3-12-457DD,399690.2838,7072776.114,995.4939029,190.0,190.1,0.1,in,Sulfides,VLCL_TOP,41.3,39.84,27.71,45637.62972,ANTF2,ANDT,0.5,2.73,28.0,0.137,80.0,0.7,19.0,1.94,0.5,136.0,16,1.26,34.8,20.0,0.59,10.0,2.11,2150,1.0,0.05,23.0,500,12.0,2.24,24.0,6.0,13.8,29.532,21.0,20.0,0.13,10.0,10.0,35.0,10.0,197,502.0,802.0,804.0,e,502.0,221.0,a,502.0,504.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,30.0,15.0,30.0,0.0,0.0,0.0,0.0,15.0,1.5,2.0,0.0
1733,4a3-12-457DD,399690.2986,7072776.118,995.0241538,190.1,190.94,0.84,in,Sulfides,VLCL_TOP,41.3,39.84,27.71,45637.62972,MAGT,MANTO,0.5,2.73,28.0,0.137,80.0,0.7,19.0,1.94,0.5,136.0,16,1.26,34.8,20.0,0.59,10.0,2.11,2150,1.0,0.05,23.0,500,12.0,2.24,24.0,6.0,13.8,29.532,21.0,20.0,0.13,10.0,10.0,35.0,10.0,197,502.0,902.0,904.0,a,502.0,100.0,e,502.0,304.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.5,0.5,0.0,0.0,0.0,0.0,70.0,4.0,0.0,0.0
1734,4a3-12-457DD,399690.3285,7072776.127,994.0746642,190.94,192.0,1.06,in,Sulfides,VLCL_TOP,41.3,39.84,27.71,45637.62972,ANTF2,ANDT,0.5,2.73,28.0,0.137,80.0,0.7,19.0,1.94,0.5,136.0,16,1.26,34.8,20.0,0.59,10.0,2.11,2150,1.0,0.05,23.0,500,12.0,2.24,24.0,6.0,13.8,29.532,21.0,20.0,0.13,10.0,10.0,35.0,10.0,197,502.0,802.0,221.0,a,502.0,,e,502.0,304.0,2.0,2.0,2.0,1.0,0.7,0.7,2.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0
1735,4a3-12-457DD,399690.6747,7072776.262,983.0659524,202.0,202.97,0.97,in,Sulfides,VLCL_TOP,43.7,40.83,29.82,48755.79443,MAGT,MANTO,0.5,2.71,19.0,0.157,130.0,0.6,2.0,4.22,0.5,43.0,23,1.79,43.3,20.0,0.86,10.0,1.22,1280,1.0,0.1,24.0,440,11.0,1.97,23.0,10.0,9.4,20.116,70.0,20.0,0.19,10.0,10.0,111.0,10.0,84,502.0,902.0,904.0,a,502.0,100.0,e,502.0,304.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,70.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0
1736,4a3-12-457DD,399690.7052,7072776.279,982.0665663,202.97,204.0,1.03,in,Sulfides,VLCL_TOP,43.7,40.83,29.82,48755.79443,FAUL,FAULT,0.5,2.71,19.0,0.157,130.0,0.6,2.0,4.22,0.5,43.0,23,1.79,43.3,20.0,0.86,10.0,1.22,1280,1.0,0.1,24.0,440,11.0,1.97,23.0,10.0,9.4,20.116,70.0,20.0,0.19,10.0,10.0,111.0,10.0,84,304.0,804.0,,e,502.0,,a,304.0,,2.0,1.0,2.0,0.0,0.1,0.1,2.0,20.0,5.0,20.0,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0
1737,4a3-12-458DD,399914.3997,7072767.717,1043.181892,132.0,133.24,1.24,out,Mixture,VLCL_TOP,12.0,29.64,4.88,4568.792079,ANAP2,ANDE,0.5,4.42,21.0,0.043,70.0,1.1,8.0,2.12,0.5,178.0,34,0.601,30.6,10.0,0.67,10.0,0.74,1030,8.0,2.16,11.0,1300,2.0,1.09,10.0,18.0,16.3,34.882,41.0,20.0,0.78,10.0,10.0,164.0,20.0,24,502.0,502.0,302.0,a,100.0,502.0,g,502.0,,1.0,1.0,1.0,1.0,0.5,0.6,0.0,3.0,2.0,0.5,0.3,0.0,2.0,2.0,3.0,0.1,2.0,0.0
1738,4a3-12-458DD,399914.3955,7072767.721,1042.181909,133.24,134.0,0.76,out,Mixture,VLCL_TOP,12.0,29.64,4.88,4568.792079,FEOX,MANTO,0.5,4.42,21.0,0.043,70.0,1.1,8.0,2.12,0.5,178.0,34,0.601,30.6,10.0,0.67,10.0,0.74,1030,8.0,2.16,11.0,1300,2.0,1.09,10.0,18.0,16.3,34.882,41.0,20.0,0.78,10.0,10.0,164.0,20.0,24,502.0,902.0,904.0,b,100.0,,g,502.0,220.0,2.0,2.0,0.0,0.0,0.2,1.0,0.0,65.0,0.5,30.0,0.3,1.0,0.0,0.5,35.0,2.0,0.0,0.0
1739,4a3-12-458DD,399914.3892,7072767.727,1040.801936,134.0,136.0,2.0,out,Mixture,VLCL_TOP,32.5,47.54,19.4,23249.28528,FEOX,MANTO,0.5,1.71,30.0,0.187,140.0,0.7,2.0,0.36,0.5,360.0,22,1.355,48.3,20.0,0.64,10.0,0.4,1460,10.0,0.06,23.0,380,2.0,2.75,18.0,5.0,7.4,15.836,11.0,20.0,0.12,10.0,10.0,41.0,10.0,35,502.0,902.0,904.0,b,100.0,,g,502.0,220.0,2.0,2.0,0.0,0.0,0.2,1.0,0.0,65.0,0.5,30.0,0.3,1.0,0.0,0.5,35.0,2.0,0.0,0.0
1740,4a3-12-458DD,399914.3833,7072767.732,1039.601962,136.0,136.4,0.4,out,Mixture,VLCL_TOP,5.4,41.65,2.97,4749.381112,FEOX,MANTO,0.7,1.76,22.0,0.181,190.0,0.5,2.0,0.21,0.5,248.0,10,1.315,44.0,10.0,0.47,10.0,0.27,1295,11.0,0.04,14.0,340,2.0,1.93,20.0,4.0,12.0,25.68,10.0,20.0,0.11,10.0,10.0,38.0,30.0,22,502.0,902.0,904.0,b,100.0,,g,502.0,220.0,2.0,2.0,0.0,0.0,0.2,1.0,0.0,65.0,0.5,30.0,0.3,1.0,0.0,0.5,35.0,2.0,0.0,0.0
1741,4a3-12-458DD,399914.3781,7072767.737,1038.601987,136.4,138.0,1.6,out,Mixture,VLCL_TOP,5.4,41.65,2.97,4749.381112,SPEC,MANTO,0.7,1.76,22.0,0.181,190.0,0.5,2.0,0.21,0.5,248.0,10,1.315,44.0,10.0,0.47,10.0,0.27,1295,11.0,0.04,14.0,340,2.0,1.93,20.0,4.0,12.0,25.68,10.0,20.0,0.11,10.0,10.0,38.0,30.0,22,502.0,902.0,904.0,e,502.0,,a,502.0,,1.0,2.0,0.0,1.0,0.1,0.2,0.0,70.0,3.0,70.0,0.0,1.0,1.0,0.3,3.0,2.0,2.0,0.0
1742,4a3-12-458DD,399914.3698,7072767.744,1037.112028,138.0,139.38,1.38,out,Mixture,VLCL_TOP,3.8,44.23,2.36,1731.902671,SPEC,MANTO,0.8,1.54,47.0,0.064,90.0,0.5,12.0,1.57,0.5,391.0,8,0.516,46.4,10.0,0.7,10.0,0.45,1570,26.0,0.04,7.0,420,2.0,1.49,18.0,4.0,10.1,21.614,38.0,20.0,0.09,10.0,10.0,32.0,20.0,37,502.0,902.0,904.0,e,502.0,,a,502.0,,1.0,2.0,0.0,1.0,0.1,0.2,0.0,70.0,3.0,70.0,0.0,1.0,1.0,0.3,3.0,2.0,2.0,0.0
1743,4a3-12-458DD,399914.3638,7072767.749,1036.112059,139.38,140.0,0.62,out,Mixture,VLCL_TOP,3.8,44.23,2.36,1731.902671,ANTF2,ANDT,0.8,1.54,47.0,0.064,90.0,0.5,12.0,1.57,0.5,391.0,8,0.516,46.4,10.0,0.7,10.0,0.45,1570,26.0,0.04,7.0,420,2.0,1.49,18.0,4.0,10.1,21.614,38.0,20.0,0.09,10.0,10.0,32.0,20.0,37,502.0,804.0,,e,502.0,,a,502.0,,2.0,2.0,1.0,2.0,0.0,0.2,0.0,20.0,10.0,20.0,10.0,2.0,0.0,1.0,10.0,1.0,2.0,0.0
1744,4a3-14-463DD,399530.4439,7072743.398,1011.118808,144.0,146.0,2.0,out,Sulfides,ANDE_UPPER,21.0,10.94,6.78,9777.629177,ANPP2,ANDE,0.5,6.3,22.0,,130.0,1.5,2.0,3.11,0.5,80.0,14,0.0867,12.2,20.0,0.55,10.0,2.12,1410,26.0,3.85,13.0,2010,2.0,0.47,5.0,30.0,25.8,55.212,81.0,20.0,1.35,10.0,10.0,289.0,10.0,75,306.0,306.0,221.0,b,400.0,221.0,f,306.0,221.0,0.0,0.0,1.0,2.0,0.1,0.1,0.0,7.0,0.1,2.0,0.1,0.0,0.0,0.0,5.0,0.5,1.0,1.0
1745,4a3-14-465DD,399514.3453,7072796.126,980.8789943,160.0,160.25,0.25,in,Sulfides,VLCL_TOP,13.2,37.09,8.29,9944.708997,SPEC,MANTO,0.8,2.27,20.0,0.132,370.0,0.5,12.0,1.19,2.3,775.0,13,0.937,40.3,10.0,1.84,10.0,0.87,891,3.0,0.06,24.0,350,2.0,4.45,9.0,5.0,9.3,19.902,23.0,20.0,0.11,10.0,30.0,27.0,10.0,57,306.0,906.0,,d,400.0,302.0,f,506.0,306.0,0.0,0.0,2.0,2.0,0.4,0.6,0.0,82.0,0.5,70.0,0.5,0.0,1.0,0.0,12.0,2.0,2.0,0.0
1746,4a3-14-465DD,399514.3436,7072796.127,980.6590009,160.25,160.44,0.19,in,Sulfides,VLCL_TOP,13.2,37.09,8.29,9944.708997,MAGT,MANTO,0.8,2.27,20.0,0.132,370.0,0.5,12.0,1.19,2.3,775.0,13,0.937,40.3,10.0,1.84,10.0,0.87,891,3.0,0.06,24.0,350,2.0,4.45,9.0,5.0,9.3,19.902,23.0,20.0,0.11,10.0,30.0,27.0,10.0,57,506.0,906.0,,b,400.0,302.0,f,506.0,306.0,0.0,0.0,0.0,0.0,6.0,6.1,0.0,76.0,0.5,6.0,0.5,0.0,2.0,0.0,70.0,8.0,2.0,1.0
1747,4a3-14-465DD,399514.3395,7072796.128,980.0840171,160.44,161.4,0.96,in,Sulfides,VLCL_TOP,13.2,37.09,8.29,9944.708997,ANCT,ANDT,0.8,2.27,20.0,0.132,370.0,0.5,12.0,1.19,2.3,775.0,13,0.937,40.3,10.0,1.84,10.0,0.87,891,3.0,0.06,24.0,350,2.0,4.45,9.0,5.0,9.3,19.902,23.0,20.0,0.11,10.0,30.0,27.0,10.0,57,506.0,806.0,221.0,b,400.0,100.0,f,306.0,506.0,0.0,1.0,0.0,2.0,0.6,0.6,0.0,22.0,0.5,10.0,0.5,0.0,2.0,0.0,12.0,2.0,1.0,2.0
