,mid_x,mid_y,mid_z,MAGSUS_MOD,MINDOM_MOD,UG_MOD,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Cu_Sulf_Mode,FeOx_1_Mode_1,FeOx_1_Type,Py_Min_Mode_1,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
962,399445.9664,7072707.624,908.2944142,in,Sulfides,VLCL_BOTTOM,12.7,34.89,8.37,19745.0,0.971269035532995,3.92,100.0,0.022,211.6751269035533,0.8385871404399322,5.992868020304568,2.47,0.697766497461929,760.0,100,0.225,35.1,1.7,1.57,2500,13.399720812182741,0.8733164128595601,70.0,600,100.0,3.17,7.942571912013536,11.55,24.717,47.47690355329949,0.47,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
963,399445.8361,7072707.56,907.4569039,in,Sulfides,VLCL_BOTTOM,12.7,34.89,8.37,19745.0,0.971269035532995,3.92,100.0,0.022,211.6751269035533,0.8385871404399322,5.992868020304568,2.47,0.697766497461929,760.0,100,0.225,35.1,1.7,1.57,2500,13.399720812182741,0.8733164128595601,70.0,600,100.0,3.17,7.942571912013536,11.55,24.717,47.47690355329949,0.47,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_b,Py_M1_504,0.0,0.0,2.0,2.0,5.0,5.0,1.0,85.0,0.0,30.0,0.0,0.0,1.0,0.0,55.0,6.0,0.0,0.0
964,399443.4907,7072706.404,892.3363589,in,Sulfides,VLCL_BOTTOM,12.39,40.91,14.050012522848988,9826.0,0.971269035532995,2.1,100.0,0.054,211.6751269035533,0.8385871404399322,5.992868020304568,2.59,0.697766497461929,540.0,100,0.401,40.9,1.3,1.03,1700,13.399720812182741,0.8733164128595601,50.0,500,100.0,3.33,7.942571912013536,8.93,19.1102,47.47690355329949,0.13,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,0.0,2.0,0.8,0.8,2.0,75.0,5.0,75.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0
965,399443.3551,7072706.337,891.4542117,in,Sulfides,VLCL_BOTTOM,12.39,40.91,14.050012522848988,9826.0,0.971269035532995,2.1,100.0,0.054,211.6751269035533,0.8385871404399322,5.992868020304568,2.59,0.697766497461929,540.0,100,0.401,40.9,1.3,1.03,1700,13.399720812182741,0.8733164128595601,50.0,500,100.0,3.33,7.942571912013536,8.93,19.1102,47.47690355329949,0.13,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,0.0,2.0,1.0,1.0,2.5,2.5,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,2.0,0.0,0.0
966,399443.2931,7072706.306,891.0500868,in,Sulfides,VLCL_BOTTOM,12.39,40.91,14.050012522848988,9826.0,0.971269035532995,2.1,100.0,0.054,211.6751269035533,0.8385871404399322,5.992868020304568,2.59,0.697766497461929,540.0,100,0.401,40.9,1.3,1.03,1700,13.399720812182741,0.8733164128595601,50.0,500,100.0,3.33,7.942571912013536,8.93,19.1102,47.47690355329949,0.13,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_221,Fe1_T_a,Py_M1_504,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
967,399442.8786,7072706.103,888.344216,in,Sulfides,VLCL_BOTTOM,22.2,39.88,14.7,20473.0,0.971269035532995,1.91,100.0,0.118,211.6751269035533,0.8385871404399322,5.992868020304568,3.83,0.697766497461929,320.0,100,0.88,41.0,0.9,0.95,2900,13.399720812182741,0.8733164128595601,50.0,700,100.0,2.68,7.942571912013536,7.76,16.6064,47.47690355329949,0.15,104.61844331641286,11.346446700507615,100,Cu_M_304,Fe1_M1_904,Fe1_T_e,Py_M1_306,0.0,2.0,2.0,1.0,0.1,0.1,0.0,65.0,0.0,65.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
968,399442.7282,7072706.028,887.3583759,in,Sulfides,VLCL_BOTTOM,22.2,39.88,14.7,20473.0,0.971269035532995,1.91,100.0,0.118,211.6751269035533,0.8385871404399322,5.992868020304568,3.83,0.697766497461929,320.0,100,0.88,41.0,0.9,0.95,2900,13.399720812182741,0.8733164128595601,50.0,700,100.0,2.68,7.942571912013536,7.76,16.6064,47.47690355329949,0.15,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,2.0,0.0,2.0,3.0,5.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0
969,399439.9466,7072704.616,868.7328701,out,Sulfides,VLCL_BOTTOM,2.1,26.08,1.24,3128.0,0.971269035532995,4.22,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,3.42,0.697766497461929,290.0,100,0.099,29.2,2.1,1.29,2100,13.399720812182741,0.8733164128595601,50.0,1200,100.0,1.78,7.942571912013536,14.3,30.602,47.47690355329949,0.37,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,2.0,3.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
970,399439.8009,7072704.541,867.7463891,out,Sulfides,VLCL_BOTTOM,2.1,26.08,1.24,3128.0,0.971269035532995,4.22,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,3.42,0.697766497461929,290.0,100,0.099,29.2,2.1,1.29,2100,13.399720812182741,0.8733164128595601,50.0,1200,100.0,1.78,7.942571912013536,14.3,30.602,47.47690355329949,0.37,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,2.0,2.0,0.3,0.3,1.0,75.0,5.0,75.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
971,399439.1564,7072704.209,863.3811414,out,Sulfides,VLCL_BOTTOM,2.6,20.93,1.59,4250.0,0.971269035532995,3.7,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,5.65,0.697766497461929,230.0,100,0.079,23.8,1.2,0.8,2000,13.399720812182741,0.8733164128595601,50.0,900,100.0,1.74,7.942571912013536,16.9,36.166,47.47690355329949,0.28,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,1.0,2.0,0.0,0.0,2.0,60.0,0.0,60.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0
972,399439.1083,7072704.185,863.0555929,out,Sulfides,VLCL_BOTTOM,2.6,20.93,1.59,4250.0,0.971269035532995,3.7,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,5.65,0.697766497461929,230.0,100,0.079,23.8,1.2,0.8,2000,13.399720812182741,0.8733164128595601,50.0,900,100.0,1.74,7.942571912013536,16.9,36.166,47.47690355329949,0.28,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,1.0,2.0,0.0,0.0,2.0,60.0,0.0,60.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0
973,399439.015,7072704.137,862.4242245,out,Sulfides,VLCL_BOTTOM,2.6,20.93,1.59,4250.0,0.971269035532995,3.7,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,5.65,0.697766497461929,230.0,100,0.079,23.8,1.2,0.8,2000,13.399720812182741,0.8733164128595601,50.0,900,100.0,1.74,7.942571912013536,16.9,36.166,47.47690355329949,0.28,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_220,Fe1_T_e,Py_M1_304,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
974,399438.9232,7072704.09,861.802719,out,Sulfides,VLCL_BOTTOM,2.6,20.93,1.59,4250.0,0.971269035532995,3.7,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,5.65,0.697766497461929,230.0,100,0.079,23.8,1.2,0.8,2000,13.399720812182741,0.8733164128595601,50.0,900,100.0,1.74,7.942571912013536,16.9,36.166,47.47690355329949,0.28,104.61844331641286,11.346446700507615,100,Cu_M_220,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,1.0,2.0,0.5,0.5,2.0,70.0,0.0,70.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0
975,399438.8708,7072704.063,861.4475719,out,Sulfides,VLCL_BOTTOM,2.6,20.93,1.59,4250.0,0.971269035532995,3.7,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,5.65,0.697766497461929,230.0,100,0.079,23.8,1.2,0.8,2000,13.399720812182741,0.8733164128595601,50.0,900,100.0,1.74,7.942571912013536,16.9,36.166,47.47690355329949,0.28,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,2.0,0.0,1.0,3.0,2.5,2.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0
976,399438.2541,7072703.749,857.2745598,out,Sulfides,VLCL_BOTTOM,4.2,34.77,2.31,1862.0,0.971269035532995,2.4,100.0,0.024,211.6751269035533,0.8385871404399322,5.992868020304568,5.66,0.697766497461929,760.0,100,0.174,36.1,0.6,0.52,1500,13.399720812182741,0.8733164128595601,50.0,800,100.0,4.26,7.942571912013536,10.05,21.507,47.47690355329949,0.15,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
977,399438.1082,7072703.675,856.2880371,out,Sulfides,VLCL_BOTTOM,4.2,34.77,2.31,1862.0,0.971269035532995,2.4,100.0,0.024,211.6751269035533,0.8385871404399322,5.992868020304568,5.66,0.697766497461929,760.0,100,0.174,36.1,0.6,0.52,1500,13.399720812182741,0.8733164128595601,50.0,800,100.0,4.26,7.942571912013536,10.05,21.507,47.47690355329949,0.15,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,2.0,0.0,1.5,1.5,2.0,55.0,5.0,55.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0
978,399437.9382,7072703.589,855.1387431,out,Sulfides,VLCL_BOTTOM,2.2,30.78,1.29,1525.0,0.971269035532995,3.2,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,4.48,0.697766497461929,430.0,100,0.021,30.5,0.6,0.52,1300,13.399720812182741,0.8733164128595601,50.0,600,100.0,2.6,7.942571912013536,13.4,28.676,47.47690355329949,0.22,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,2.0,0.0,1.5,1.5,2.0,55.0,5.0,55.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0
979,399437.8682,7072703.553,854.6652158,out,Sulfides,VLCL_BOTTOM,2.2,30.78,1.29,1525.0,0.971269035532995,3.2,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,4.48,0.697766497461929,430.0,100,0.021,30.5,0.6,0.52,1300,13.399720812182741,0.8733164128595601,50.0,600,100.0,2.6,7.942571912013536,13.4,28.676,47.47690355329949,0.22,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_220,Fe1_T_e,Py_M1_304,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
980,399437.7595,7072703.498,853.9302638,out,Sulfides,VLCL_BOTTOM,2.2,30.78,1.29,1525.0,0.971269035532995,3.2,100.0,0.06503138528138527,211.6751269035533,0.8385871404399322,5.992868020304568,4.48,0.697766497461929,430.0,100,0.021,30.5,0.6,0.52,1300,13.399720812182741,0.8733164128595601,50.0,600,100.0,2.6,7.942571912013536,13.4,28.676,47.47690355329949,0.22,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,1.0,2.0,0.5,0.5,2.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
981,399437.2995,7072703.265,850.8227724,out,Sulfides,VLCL_BOTTOM,6.9,35.48,4.07,2000.0,0.971269035532995,2.52,100.0,0.059,211.6751269035533,0.8385871404399322,5.992868020304568,3.19,0.697766497461929,490.0,100,0.339,37.1,0.9,0.42,1800,13.399720812182741,0.8733164128595601,50.0,700,100.0,3.24,7.942571912013536,11.0,23.54,47.47690355329949,0.21,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,2.0,1.0,2.0,0.5,0.5,2.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
982,399437.1534,7072703.191,849.8362753,out,Sulfides,VLCL_BOTTOM,6.9,35.48,4.07,2000.0,0.971269035532995,2.52,100.0,0.059,211.6751269035533,0.8385871404399322,5.992868020304568,3.19,0.697766497461929,490.0,100,0.339,37.1,0.9,0.42,1800,13.399720812182741,0.8733164128595601,50.0,700,100.0,3.24,7.942571912013536,11.0,23.54,47.47690355329949,0.21,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_804,Fe1_T_e,Py_M1_504,2.0,0.0,2.0,3.0,5.0,5.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
983,399995.8327,7072900.682,970.1136752,out,Sulfides,ANLT,5.3,12.65,1.81,5920.0,0.971269035532995,6.63,100.0,0.028,211.6751269035533,0.8385871404399322,5.992868020304568,3.93,0.697766497461929,70.0,100,0.363,13.85,1.9,3.08,3100,13.399720812182741,0.8733164128595601,50.0,1200,100.0,0.75,7.942571912013536,18.3,39.162,47.47690355329949,0.9,104.61844331641286,11.346446700507615,100,Cu_M_200,Fe1_M1_221,Fe1_T_e,Py_M1_221,0.0,0.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0
984,400000.3281,7072902.321,959.4916581,out,Sulfides,VLCL_BOTTOM,20.3,48.91,13.08,32418.0,0.971269035532995,1.66,100.0,0.043,211.6751269035533,0.8385871404399322,5.992868020304568,1.49,0.697766497461929,800.0,100,0.625,50.4,0.6,1.1,1100,13.399720812182741,0.8733164128595601,50.0,400,100.0,3.52,7.942571912013536,4.21,9.0094,47.47690355329949,0.16,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_902,Fe1_T_a,Py_M1_504,0.0,0.0,1.0,0.0,6.0,6.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,0.0,1.0
985,400000.7138,7072902.461,958.5797258,out,Sulfides,VLCL_BOTTOM,20.3,48.91,13.08,32418.0,0.971269035532995,1.66,100.0,0.043,211.6751269035533,0.8385871404399322,5.992868020304568,1.49,0.697766497461929,800.0,100,0.625,50.4,0.6,1.1,1100,13.399720812182741,0.8733164128595601,50.0,400,100.0,3.52,7.942571912013536,4.21,9.0094,47.47690355329949,0.16,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_304,0.0,2.0,0.0,0.0,3.0,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,0.0,1.0
986,399582.7406,7072772.343,1018.03722,out,Sulfides,VLCL_TOP,26.7,29.71,17.78,6843.0,0.971269035532995,1.9,100.0,0.046,211.6751269035533,0.8385871404399322,5.992868020304568,1.04,0.697766497461929,700.0,100,0.245,42.3,1.3,0.62,1000,13.399720812182741,0.8733164128595601,50.0,300,100.0,3.91,7.942571912013536,10.2,21.828,47.47690355329949,0.1,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,0.0,0.0,1.0,1.0,2.0,2.0,0.0,20.0,45.0,45.0,0.0,0.0,1.0,0.0,20.0,3.0,1.0,0.0
987,399582.5936,7072772.273,1017.501298,out,Sulfides,VLCL_TOP,26.7,29.71,17.78,6843.0,0.971269035532995,1.9,100.0,0.046,211.6751269035533,0.8385871404399322,5.992868020304568,1.04,0.697766497461929,700.0,100,0.245,42.3,1.3,0.62,1000,13.399720812182741,0.8733164128595601,50.0,300,100.0,3.91,7.942571912013536,10.2,21.828,47.47690355329949,0.1,104.61844331641286,11.346446700507615,100,Cu_M_221,Fe1_M1_221,Fe1_T_e,Py_M1_221,0.0,0.0,1.0,1.0,0.3,0.3,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0
988,399582.469,7072772.215,1017.046703,out,Sulfides,VLCL_TOP,26.7,29.71,17.78,6843.0,0.971269035532995,1.9,100.0,0.046,211.6751269035533,0.8385871404399322,5.992868020304568,1.04,0.697766497461929,700.0,100,0.245,42.3,1.3,0.62,1000,13.399720812182741,0.8733164128595601,50.0,300,100.0,3.91,7.942571912013536,10.2,21.828,47.47690355329949,0.1,104.61844331641286,11.346446700507615,100,Cu_M_221,Fe1_M1_504,Fe1_T_a,Py_M1_504,0.0,0.0,1.0,1.0,0.7,0.7,0.0,3.0,35.0,35.0,2.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0
989,399582.3668,7072772.167,1016.673444,out,Sulfides,VLCL_TOP,26.7,29.71,17.78,6843.0,0.971269035532995,1.9,100.0,0.046,211.6751269035533,0.8385871404399322,5.992868020304568,1.04,0.697766497461929,700.0,100,0.245,42.3,1.3,0.62,1000,13.399720812182741,0.8733164128595601,50.0,300,100.0,3.91,7.942571912013536,10.2,21.828,47.47690355329949,0.1,104.61844331641286,11.346446700507615,100,Cu_M_221,Fe1_M1_222,Fe1_T_e,Py_M1_222,0.0,0.0,1.0,1.0,0.1,0.1,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
990,399579.505,7072770.818,1006.174683,out,Mixture,VLCL_TOP,2.6,34.28,1.58,1367.0,0.971269035532995,2.17,100.0,0.035,211.6751269035533,0.8385871404399322,5.992868020304568,2.23,0.697766497461929,390.0,100,0.265,36.5,1.1,0.67,1000,13.399720812182741,0.8733164128595601,50.0,500,100.0,2.08,7.942571912013536,12.2,26.108,47.47690355329949,0.13,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,0.0,1.0,1.0,3.0,3.0,0.0,50.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
991,399579.2455,7072770.696,1005.21678,out,Mixture,VLCL_TOP,2.6,34.28,1.58,1367.0,0.971269035532995,2.17,100.0,0.035,211.6751269035533,0.8385871404399322,5.992868020304568,2.23,0.697766497461929,390.0,100,0.265,36.5,1.1,0.67,1000,13.399720812182741,0.8733164128595601,50.0,500,100.0,2.08,7.942571912013536,12.2,26.108,47.47690355329949,0.13,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_d,Py_M1_504,0.0,0.0,1.0,1.0,4.0,4.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,20.0,6.0,2.0,0.0
992,399578.1023,7072770.147,1000.977328,out,Sulfides,VLCL_TOP,14.4,46.26,8.73,5410.0,0.971269035532995,1.43,100.0,0.15,211.6751269035533,0.8385871404399322,5.992868020304568,2.24,0.697766497461929,210.0,100,1.08,50.4,1.1,0.42,800,13.399720812182741,0.8733164128595601,50.0,300,100.0,2.36,7.942571912013536,7.88,16.8632,47.47690355329949,0.1,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,0.0,0.0,2.0,1.0,2.0,2.0,0.0,5.0,50.0,50.0,0.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0
993,399577.9057,7072770.051,1000.244292,out,Sulfides,VLCL_TOP,14.4,46.26,8.73,5410.0,0.971269035532995,1.43,100.0,0.15,211.6751269035533,0.8385871404399322,5.992868020304568,2.24,0.697766497461929,210.0,100,1.08,50.4,1.1,0.42,800,13.399720812182741,0.8733164128595601,50.0,300,100.0,2.36,7.942571912013536,7.88,16.8632,47.47690355329949,0.1,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_902,Fe1_T_d,Py_M1_504,0.0,0.0,1.0,1.0,6.0,6.0,0.0,60.0,0.0,40.0,0.0,0.0,1.0,0.0,20.0,4.0,0.0,0.0
994,399577.717,7072769.959,999.5399726,out,Sulfides,VLCL_TOP,14.4,46.26,8.73,5410.0,0.971269035532995,1.43,100.0,0.15,211.6751269035533,0.8385871404399322,5.992868020304568,2.24,0.697766497461929,210.0,100,1.08,50.4,1.1,0.42,800,13.399720812182741,0.8733164128595601,50.0,300,100.0,2.36,7.942571912013536,7.88,16.8632,47.47690355329949,0.1,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,0.0,0.0,1.0,1.0,6.0,6.0,0.0,10.0,60.0,60.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0
995,399571.4059,7072766.89,975.9518226,in,Sulfides,VLCL_TOP,4.9,34.44,3.08,3103.0,0.971269035532995,3.57,100.0,0.123,211.6751269035533,0.8385871404399322,5.992868020304568,5.08,0.697766497461929,190.0,100,0.94,36.2,1.2,0.86,1200,13.399720812182741,0.8733164128595601,50.0,400,100.0,2.03,7.942571912013536,9.64,20.6296,47.47690355329949,0.27,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_906,Fe1_T_d,Py_M1_504,1.0,0.0,1.0,2.0,10.0,10.0,1.0,70.0,0.0,55.0,0.0,0.0,1.0,0.0,15.0,8.0,0.0,0.0
996,399571.1506,7072766.767,974.9927122,in,Sulfides,VLCL_TOP,4.9,34.44,3.08,3103.0,0.971269035532995,3.57,100.0,0.123,211.6751269035533,0.8385871404399322,5.992868020304568,5.08,0.697766497461929,190.0,100,0.94,36.2,1.2,0.86,1200,13.399720812182741,0.8733164128595601,50.0,400,100.0,2.03,7.942571912013536,9.64,20.6296,47.47690355329949,0.27,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_222,Fe1_T_a,Py_M1_504,1.0,0.0,1.0,2.0,8.0,8.0,1.0,10.0,40.0,40.0,0.0,0.0,1.0,0.0,10.0,7.0,0.0,0.0
997,399561.6835,7072762.295,939.0362197,in,Sulfides,VLCL_BOTTOM,66.8,51.65,45.92,69303.0,0.971269035532995,1.66,100.0,0.074,211.6751269035533,0.8385871404399322,5.992868020304568,1.51,0.697766497461929,310.0,100,0.64,50.7,0.7,1.14,800,13.399720812182741,0.8733164128595601,50.0,200,100.0,2.37,7.942571912013536,5.82,12.4548,47.47690355329949,0.07,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_502,Fe1_T_a,Py_M1_504,1.0,0.0,2.0,2.0,0.5,0.5,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.3,0.0,0.0
998,399561.4277,7072762.179,938.0765133,in,Sulfides,VLCL_BOTTOM,66.8,51.65,45.92,69303.0,0.971269035532995,1.66,100.0,0.074,211.6751269035533,0.8385871404399322,5.992868020304568,1.51,0.697766497461929,310.0,100,0.64,50.7,0.7,1.14,800,13.399720812182741,0.8733164128595601,50.0,200,100.0,2.37,7.942571912013536,5.82,12.4548,47.47690355329949,0.07,104.61844331641286,11.346446700507615,100,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,0.0,1.0,10.0,10.0,3.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,5.0,0.0,0.0
999,399557.425,7072760.368,923.0297609,in,Sulfides,VLCL_BOTTOM,57.1,43.03,38.54,66578.0,0.971269035532995,2.21,100.0,0.07,211.6751269035533,0.8385871404399322,5.992868020304568,2.95,0.697766497461929,350.0,100,0.417,46.8,0.6,1.7,1800,13.399720812182741,0.8733164128595601,60.0,400,100.0,2.06,7.942571912013536,7.47,15.9858,47.47690355329949,0.13,104.61844331641286,11.346446700507615,400,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,2.0,2.0,4.0,4.0,0.0,60.0,10.0,10.0,0.0,0.0,1.0,0.0,60.0,6.0,0.0,0.0
1000,399557.144,7072760.243,921.9736725,in,Sulfides,VLCL_BOTTOM,57.1,43.03,38.54,66578.0,0.971269035532995,2.21,100.0,0.07,211.6751269035533,0.8385871404399322,5.992868020304568,2.95,0.697766497461929,350.0,100,0.417,46.8,0.6,1.7,1800,13.399720812182741,0.8733164128595601,60.0,400,100.0,2.06,7.942571912013536,7.47,15.9858,47.47690355329949,0.13,104.61844331641286,11.346446700507615,400,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,2.0,2.0,4.0,4.0,0.0,60.0,10.0,10.0,0.0,0.0,1.0,0.0,60.0,6.0,0.0,0.0
1001,399556.8885,7072760.129,921.013587,in,Sulfides,VLCL_BOTTOM,57.1,43.03,38.54,66578.0,0.971269035532995,2.21,100.0,0.07,211.6751269035533,0.8385871404399322,5.992868020304568,2.95,0.697766497461929,350.0,100,0.417,46.8,0.6,1.7,1800,13.399720812182741,0.8733164128595601,60.0,400,100.0,2.06,7.942571912013536,7.47,15.9858,47.47690355329949,0.13,104.61844331641286,11.346446700507615,400,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,1.0,0.0,1.0,1.0,0.2,0.2,2.0,10.0,5.0,5.0,0.0,0.0,1.0,0.0,10.0,0.4,0.0,0.0
1002,399552.9703,7072758.408,906.2201944,in,Sulfides,VLCL_BOTTOM,47.6,39.62,32.86,46258.0,0.971269035532995,2.43,100.0,0.025,211.6751269035533,0.8385871404399322,5.992868020304568,3.76,0.697766497461929,30.0,100,0.122,39.9,0.2,1.77,1700,13.399720812182741,0.8733164128595601,60.0,900,100.0,0.29,7.942571912013536,11.0,23.54,47.47690355329949,0.17,104.61844331641286,11.346446700507615,300,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_304,1.0,0.0,2.0,2.0,6.0,6.0,1.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0
